,SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
338,2019,9,16,월,ARP3,ARP2,H,H1509,A,13:20,1,0.18059275
339,2019,9,16,월,ARP2,ARP3,H,H1509,D,12:20,1,0.2405405
340,2019,9,16,월,ARP3,ARP4,H,H1705,A,17:15,0,0.13814992
341,2019,9,16,월,ARP4,ARP3,H,H1705,D,16:05,1,0.27680328
342,2019,9,16,월,ARP1,ARP3,I,I1318,A,14:20,0,0.16154295
343,2019,9,16,월,ARP3,ARP1,I,I1318,D,13:05,0,0.11757779
344,2019,9,16,월,ARP3,ARP2,I,I1563,A,13:05,1,0.27218205
345,2019,9,16,월,ARP2,ARP3,I,I1563,D,12:05,0,0.15208897
346,2019,9,16,월,ARP3,ARP8,I,I1593,A,12:05,1,0.18059275
347,2019,9,16,월,ARP8,ARP3,I,I1593,D,11:15,0,0.11458513
348,2019,9,16,월,ARP2,ARP3,J,J1019,A,21:45,1,0.19760996
349,2019,9,16,월,ARP3,ARP2,J,J1019,D,20:45,0,0.11489186
350,2019,9,16,월,ARP1,ARP3,J,J1215,A,11:45,1,0.20077604
351,2019,9,16,월,ARP3,ARP1,J,J1215,D,10:35,0,0.10219973
352,2019,9,16,월,ARP3,ARP1,J,J1216,A,11:15,0,0.09740394
353,2019,9,16,월,ARP1,ARP3,J,J1216,D,10:05,0,0.081532896
354,2019,9,16,월,ARP3,ARP1,J,J1250,A,17:50,0,0.0949378
355,2019,9,16,월,ARP1,ARP3,J,J1250,D,16:40,0,0.11052042
356,2019,9,16,월,ARP6,ARP3,A,A1236,A,21:45,0,0.16660646
357,2019,9,16,월,ARP3,ARP1,A,A1915,A,9:05,0,0.071441025
358,2019,9,16,월,ARP1,ARP3,A,A1915,D,7:55,0,0.017790496
359,2019,9,16,월,ARP1,ARP3,B,B1024,A,21:20,1,0.28176495
360,2019,9,16,월,ARP3,ARP1,B,B1024,D,20:00,0,0.13007614
361,2019,9,16,월,ARP2,ARP3,B,B1182,A,14:25,0,0.15571788
362,2019,9,16,월,ARP3,ARP2,B,B1182,D,13:25,1,0.28176495
363,2019,9,16,월,ARP1,ARP3,F,F1214,A,14:05,1,0.17839462
364,2019,9,16,월,ARP3,ARP1,F,F1214,D,13:00,0,0.153227
365,2019,9,16,월,ARP3,ARP1,F,F1227,A,19:20,1,0.18059275
366,2019,9,16,월,ARP1,ARP3,F,F1227,D,18:10,1,0.1942133
367,2019,9,16,월,ARP6,ARP3,F,F1702,A,9:00,0,0.16410586
368,2019,9,16,월,ARP3,ARP6,F,F1702,D,8:00,1,0.63764685
369,2019,9,16,월,ARP1,ARP3,H,H1108,A,12:00,0,0.16004083
370,2019,9,16,월,ARP3,ARP1,H,H1108,D,10:50,0,0.07926306
371,2019,9,16,월,ARP3,ARP1,H,H1125,A,17:15,0,0.1467104
372,2019,9,16,월,ARP1,ARP3,H,H1125,D,16:05,0,0.12062219
373,2019,9,16,월,ARP2,ARP3,H,H1510,A,16:35,0,0.16045117
374,2019,9,16,월,ARP3,ARP2,H,H1510,D,15:30,1,0.18059275
375,2019,9,16,월,ARP3,ARP1,I,I1319,A,14:50,1,0.23322341
376,2019,9,16,월,ARP1,ARP3,I,I1319,D,13:35,1,0.21353269
377,2019,9,16,월,ARP1,ARP3,I,I1338,A,22:20,0,0.013895631
378,2019,9,16,월,ARP3,ARP1,I,I1338,D,21:10,1,0.28176495
379,2019,9,16,월,ARP8,ARP3,I,I1594,A,19:55,1,0.259686
380,2019,9,16,월,ARP3,ARP8,I,I1594,D,19:05,1,0.259686
381,2019,9,16,월,ARP3,ARP2,J,J1020,A,20:10,0,0.116627336
382,2019,9,16,월,ARP2,ARP3,J,J1020,D,19:10,0,0.14948419
383,2019,9,16,월,ARP1,ARP3,J,J1233,A,15:40,0,0.16581208
384,2019,9,16,월,ARP3,ARP1,J,J1233,D,14:30,1,0.18059275
385,2019,9,16,월,ARP3,ARP1,J,J1268,A,22:10,0,0.016942471
386,2019,9,16,월,ARP1,ARP3,J,J1268,D,21:00,0,0.052861273
387,2019,9,16,월,ARP4,ARP3,J,J1803,A,8:05,0,0.03738621
388,2019,9,16,월,ARP3,ARP4,J,J1803,D,7:00,0,0.017899126
389,2019,9,16,월,ARP3,ARP6,A,A1236,D,20:35,1,0.43751606
390,2019,9,16,월,ARP1,ARP3,A,A1916,A,11:00,0,0.13817751
391,2019,9,16,월,ARP3,ARP1,A,A1916,D,9:50,0,0.07157731
392,2019,9,16,월,ARP3,ARP1,A,A1943,A,13:05,1,0.21116507
393,2019,9,16,월,ARP1,ARP3,A,A1943,D,11:50,0,0.10004899
394,2019,9,16,월,ARP1,ARP3,A,A1964,A,18:30,0,0.17004642
395,2019,9,16,월,ARP3,ARP1,A,A1964,D,17:20,1,0.27407274
396,2019,9,16,월,ARP3,ARP1,A,A1967,A,16:55,1,0.21369478
397,2019,9,16,월,ARP1,ARP3,A,A1967,D,15:45,1,0.24863893
398,2019,9,16,월,ARP1,ARP3,A,A1992,A,21:30,1,0.28176495
399,2019,9,16,월,ARP3,ARP1,A,A1992,D,20:20,0,0.12297249
400,2019,9,16,월,ARP1,ARP3,B,B1026,A,10:45,0,0.06039238
401,2019,9,16,월,ARP3,ARP1,B,B1026,D,9:40,0,0.08988044
402,2019,9,16,월,ARP2,ARP3,B,B1112,A,17:30,1,0.2742713
403,2019,9,16,월,ARP3,ARP2,B,B1112,D,16:30,1,0.55937904
404,2019,9,16,월,ARP3,ARP1,F,F1201,A,7:20,0,0.028635561
405,2019,9,16,월,ARP1,ARP3,F,F1201,D,6:10,0,0.027215183
406,2019,9,16,월,ARP1,ARP3,F,F1228,A,20:55,0,0.063473165
407,2019,9,16,월,ARP3,ARP1,F,F1228,D,19:45,1,0.18059275
408,2019,9,16,월,ARP3,ARP6,F,F1703,A,18:05,1,0.28063115
409,2019,9,16,월,ARP6,ARP3,F,F1703,D,17:05,1,0.18059275
410,2019,9,16,월,ARP1,ARP3,H,H1112,A,12:50,0,0.16004083
411,2019,9,16,월,ARP3,ARP1,H,H1112,D,11:40,0,0.13232565
412,2019,9,16,월,ARP3,ARP1,H,H1151,A,7:30,0,0.012295902
413,2019,9,16,월,ARP3,ARP1,H,H1147,A,21:45,0,0.07956147
414,2019,9,16,월,ARP1,ARP3,H,H1147,D,20:35,0,0.0971567
415,2019,9,16,월,ARP3,ARP2,H,H1511,A,15:35,1,0.5708121
416,2019,9,16,월,ARP2,ARP3,H,H1511,D,14:30,1,0.3855853
417,2019,9,16,월,ARP4,ARP3,H,H1706,A,19:10,1,0.18059275
418,2019,9,16,월,ARP3,ARP4,H,H1706,D,18:15,1,0.18059275
419,2019,9,16,월,ARP1,ARP3,I,I1320,A,15:00,1,0.29759997
420,2019,9,16,월,ARP3,ARP1,I,I1320,D,13:45,0,0.11757779
421,2019,9,16,월,ARP3,ARP1,I,I1339,A,20:50,0,0.0964852
422,2019,9,16,월,ARP1,ARP3,I,I1339,D,19:35,1,0.21005234
423,2019,9,16,월,ARP2,ARP3,I,I1564,A,14:05,1,0.36945534
424,2019,9,16,월,ARP3,ARP2,I,I1564,D,12:50,0,0.12973085
425,2019,9,16,월,ARP3,ARP8,I,I1595,A,21:30,0,0.16203862
426,2019,9,16,월,ARP8,ARP3,I,I1595,D,20:40,0,0.112772405
427,2019,9,16,월,ARP2,ARP3,J,J1021,A,22:05,0,0.10774553
428,2019,9,16,월,ARP3,ARP2,J,J1021,D,21:05,1,0.19760996
429,2019,9,16,월,ARP3,ARP1,J,J1218,A,11:50,0,0.09740394
430,2019,9,16,월,ARP1,ARP3,J,J1218,D,10:40,0,0.081532896
431,2019,9,16,월,ARP3,ARP1,J,J1234,A,14:30,0,0.06999922
432,2019,9,16,월,ARP1,ARP3,J,J1234,D,13:20,0,0.13462156
433,2019,9,16,월,ARP1,ARP3,J,J1251,A,19:15,0,0.12579173
434,2019,9,16,월,ARP3,ARP1,J,J1251,D,18:05,1,0.2810374
435,2019,9,16,월,ARP1,ARP3,A,A1404,A,10:40,0,0.054345757
436,2019,9,16,월,ARP3,ARP1,A,A1404,D,9:35,0,0.07157731
437,2019,9,16,월,ARP3,ARP1,A,A1405,A,12:20,0,0.13539436
438,2019,9,16,월,ARP1,ARP3,A,A1405,D,11:10,0,0.10004899
439,2019,9,16,월,ARP1,ARP3,A,A1944,A,15:20,1,0.28888488
440,2019,9,16,월,ARP3,ARP1,A,A1944,D,14:10,0,0.14563504
441,2019,9,16,월,ARP3,ARP1,A,A1993,A,22:00,0,0.033541232
442,2019,9,16,월,ARP1,ARP3,A,A1993,D,20:50,0,0.1746203
443,2019,9,16,월,ARP1,ARP3,B,B1028,A,14:20,0,0.15642384
444,2019,9,16,월,ARP3,ARP1,B,B1028,D,13:10,1,0.21616253
445,2019,9,16,월,ARP1,ARP3,F,F1202,A,9:15,0,0.102755964
446,2019,9,16,월,ARP3,ARP1,F,F1202,D,8:10,0,0.09856722
447,2019,9,16,월,ARP3,ARP1,F,F1215,A,14:05,1,0.20553961
448,2019,9,16,월,ARP1,ARP3,F,F1215,D,12:55,0,0.16667125
449,2019,9,16,월,ARP3,ARP1,F,F1229,A,19:45,1,0.18059275
450,2019,9,16,월,ARP1,ARP3,F,F1229,D,18:35,1,0.1942133
451,2019,9,16,월,ARP6,ARP3,F,F1704,A,19:45,1,0.18059275
452,2019,9,16,월,ARP3,ARP6,F,F1704,D,18:45,1,0.18059275
453,2019,9,16,월,ARP3,ARP1,H,H1113,A,12:30,0,0.13253924
454,2019,9,16,월,ARP1,ARP3,H,H1113,D,11:35,0,0.16410884
455,2019,9,16,월,ARP1,ARP3,H,H1126,A,21:10,1,0.26463497
456,2019,9,16,월,ARP3,ARP1,H,H1126,D,20:00,1,0.24242252
457,2019,9,16,월,ARP3,ARP6,H,H1801,A,12:20,1,0.18059275
458,2019,9,16,월,ARP6,ARP3,H,H1801,D,11:15,0,0.17000663
459,2019,9,16,월,ARP3,ARP1,I,I1321,A,15:55,1,0.239818
460,2019,9,16,월,ARP1,ARP3,I,I1321,D,14:40,1,0.23322341
461,2019,9,16,월,ARP1,ARP3,I,I1340,A,22:00,0,0.013895631
462,2019,9,16,월,ARP3,ARP1,I,I1340,D,20:45,0,0.05250436
463,2019,9,16,월,ARP3,ARP2,I,I1565,A,15:00,1,0.18059275
464,2019,9,16,월,ARP2,ARP3,I,I1565,D,14:00,1,0.18059275
465,2019,9,16,월,ARP1,ARP3,J,J1219,A,12:20,0,0.06694791
466,2019,9,16,월,ARP3,ARP1,J,J1219,D,11:10,1,0.20077604
467,2019,9,16,월,ARP1,ARP3,J,J1235,A,16:20,1,0.17536566
468,2019,9,16,월,ARP3,ARP1,J,J1235,D,15:10,0,0.16581208
469,2019,9,16,월,ARP1,ARP3,J,J1255,A,19:25,0,0.12579173
470,2019,9,16,월,ARP3,ARP1,J,J1255,D,18:15,1,0.2810374
471,2019,9,16,월,ARP1,ARP3,A,A1408,A,14:05,0,0.14563504
472,2019,9,16,월,ARP3,ARP1,A,A1408,D,13:00,1,0.19011918
473,2019,9,16,월,ARP3,ARP1,A,A1409,A,15:40,1,0.24863893
474,2019,9,16,월,ARP1,ARP3,A,A1409,D,14:35,1,0.28176495
475,2019,9,16,월,ARP1,ARP3,A,A1410,A,17:20,1,0.27407274
476,2019,9,16,월,ARP3,ARP1,A,A1410,D,16:10,1,0.29004735
477,2019,9,16,월,ARP3,ARP1,A,A1411,A,19:00,1,0.30074084
478,2019,9,16,월,ARP1,ARP3,A,A1411,D,17:55,1,0.28176495
479,2019,9,16,월,ARP1,ARP3,A,A1920,A,11:30,0,0.13817751
480,2019,9,16,월,ARP3,ARP1,A,A1920,D,10:20,0,0.054345757
481,2019,9,16,월,ARP1,ARP3,A,A1970,A,18:10,0,0.17004642
482,2019,9,16,월,ARP3,ARP1,A,A1970,D,17:00,1,0.27407274
483,2019,9,16,월,ARP1,ARP3,A,A1994,A,22:00,0,0.03665757
484,2019,9,16,월,ARP3,ARP1,A,A1994,D,20:50,0,0.12297249
485,2019,9,16,월,ARP3,ARP2,B,B1113,A,15:55,0,0.134774
486,2019,9,16,월,ARP2,ARP3,B,B1113,D,15:00,0,0.134774
487,2019,9,16,월,ARP3,ARP2,B,B1115,A,15:40,0,0.134774
488,2019,9,16,월,ARP2,ARP3,B,B1115,D,14:40,0,0.11974859
489,2019,9,16,월,ARP3,ARP1,F,F1203,A,7:25,0,0.028635561
490,2019,9,16,월,ARP1,ARP3,F,F1203,D,6:15,0,0.027215183
491,2019,9,16,월,ARP1,ARP3,F,F1216,A,14:40,1,0.17839462
492,2019,9,16,월,ARP3,ARP1,F,F1216,D,13:30,0,0.153227
493,2019,9,16,월,ARP1,ARP3,H,H1114,A,13:15,1,0.20729128
494,2019,9,16,월,ARP3,ARP1,H,H1114,D,12:05,0,0.16004083
495,2019,9,16,월,ARP3,ARP1,H,H1127,A,19:25,0,0.12075886
496,2019,9,16,월,ARP1,ARP3,H,H1127,D,18:15,1,0.25011206
497,2019,9,16,월,ARP3,ARP2,H,H1513,A,16:30,1,0.34743154
498,2019,9,16,월,ARP2,ARP3,H,H1513,D,15:30,1,0.5708121
499,2019,9,16,월,ARP6,ARP3,H,H1802,A,10:45,0,0.10145706
500,2019,9,16,월,ARP3,ARP6,H,H1802,D,9:35,0,0.099398345
501,2019,9,16,월,ARP3,ARP6,I,I1551,A,8:35,0,0.020984232
502,2019,9,16,월,ARP6,ARP3,I,I1551,D,7:25,0,0.017172188
503,2019,9,16,월,ARP2,ARP3,I,I1566,A,18:25,1,0.23099232
504,2019,9,16,월,ARP3,ARP2,I,I1566,D,17:25,1,0.75053525
505,2019,9,16,월,ARP3,ARP2,J,J1004,A,8:05,0,0.05406493
506,2019,9,16,월,ARP2,ARP3,J,J1004,D,7:05,0,0.07043007
507,2019,9,16,월,ARP3,ARP1,J,J1258,A,19:30,0,0.093934864
508,2019,9,16,월,ARP1,ARP3,J,J1258,D,18:20,0,0.14980173
509,2019,9,16,월,ARP1,ARP3,A,A1900,A,7:40,0,0.030316144
510,2019,9,16,월,ARP3,ARP1,A,A1900,D,6:30,0,0.014553815
511,2019,9,16,월,ARP3,ARP1,A,A1921,A,9:35,0,0.071441025
512,2019,9,16,월,ARP1,ARP3,A,A1921,D,8:20,0,0.030124515
513,2019,9,16,월,ARP3,ARP1,A,A1947,A,13:35,1,0.21116507
514,2019,9,16,월,ARP1,ARP3,A,A1947,D,12:20,0,0.13539436
515,2019,9,16,월,ARP3,ARP1,A,A1971,A,17:10,1,0.28176495
516,2019,9,16,월,ARP3,ARP1,A,A1995,A,22:30,0,0.033541232
517,2019,9,16,월,ARP1,ARP3,A,A1995,D,21:20,0,0.146225
518,2019,9,16,월,ARP3,ARP1,B,B1029,A,12:30,1,0.18059275
519,2019,9,16,월,ARP1,ARP3,B,B1029,D,11:25,0,0.092565924
520,2019,9,16,월,ARP1,ARP3,F,F1204,A,9:40,0,0.102755964
521,2019,9,16,월,ARP3,ARP1,F,F1204,D,8:30,0,0.09856722
522,2019,9,16,월,ARP3,ARP1,F,F1217,A,14:25,1,0.20553961
523,2019,9,16,월,ARP1,ARP3,F,F1217,D,13:15,1,0.28572538
524,2019,9,16,월,ARP1,ARP3,F,F1230,A,21:35,0,0.17482853
525,2019,9,16,월,ARP3,ARP1,F,F1230,D,20:25,0,0.063473165
526,2019,9,16,월,ARP3,ARP6,F,F1705,A,21:40,1,0.18059275
527,2019,9,16,월,ARP6,ARP3,F,F1705,D,20:40,0,0.11178452
528,2019,9,16,월,ARP3,ARP1,H,H1115,A,13:35,0,0.08823189
529,2019,9,16,월,ARP1,ARP3,H,H1115,D,12:15,0,0.13253924
530,2019,9,16,월,ARP1,ARP3,H,H1128,A,22:00,0,0.036876768
531,2019,9,16,월,ARP3,ARP1,H,H1128,D,20:50,1,0.24242252
532,2019,9,16,월,ARP2,ARP3,H,H1514,A,19:25,1,0.20566216
533,2019,9,16,월,ARP3,ARP2,H,H1514,D,18:30,1,0.26663846
534,2019,9,16,월,ARP3,ARP6,H,H1851,A,11:20,0,0.17000663
535,2019,9,16,월,ARP6,ARP3,H,H1851,D,10:10,1,0.18059275
536,2019,9,16,월,ARP3,ARP1,I,I1323,A,16:10,1,0.25889587
537,2019,9,16,월,ARP1,ARP3,I,I1323,D,14:55,1,0.23322341
538,2019,9,16,월,ARP6,ARP3,I,I1552,A,10:20,0,0.11900923
539,2019,9,16,월,ARP3,ARP6,I,I1552,D,9:10,0,0.085657924
540,2019,9,16,월,ARP3,ARP2,I,I1567,A,19:55,1,0.19687289
541,2019,9,16,월,ARP2,ARP3,I,I1567,D,19:00,1,0.19687289
542,2019,9,16,월,ARP2,ARP3,J,J1005,A,10:00,1,0.18059275
543,2019,9,16,월,ARP3,ARP2,J,J1005,D,9:00,0,0.11165729
544,2019,9,16,월,ARP3,ARP1,J,J1204,A,7:30,0,0.0072386563
545,2019,9,16,월,ARP1,ARP3,J,J1204,D,6:20,0,0.012739897
546,2019,9,16,월,ARP3,ARP1,J,J1238,A,15:00,0,0.06452927
547,2019,9,16,월,ARP1,ARP3,J,J1238,D,13:50,0,0.13462156
548,2019,9,16,월,ARP1,ARP3,J,J1259,A,20:10,0,0.07044262
549,2019,9,16,월,ARP3,ARP1,J,J1259,D,19:00,0,0.12579173
550,2019,9,16,월,ARP3,ARP1,A,A1901,A,7:15,0,0.017790496
551,2019,9,16,월,ARP1,ARP3,A,A1901,D,6:05,0,0.012803823
552,2019,9,16,월,ARP1,ARP3,A,A1922,A,13:20,1,0.19011918
553,2019,9,16,월,ARP3,ARP1,A,A1922,D,12:10,0,0.12910047
554,2019,9,16,월,ARP1,ARP3,A,A1948,A,15:30,1,0.28888488
555,2019,9,16,월,ARP3,ARP1,A,A1948,D,14:20,0,0.14563504
556,2019,9,16,월,ARP1,ARP3,A,A1971,D,15:55,1,0.24863893
557,2019,9,16,월,ARP1,ARP3,A,A1996,A,22:05,0,0.03665757
558,2019,9,16,월,ARP3,ARP1,A,A1996,D,20:55,0,0.12297249
559,2019,9,16,월,ARP2,ARP3,B,B1100,A,9:30,0,0.08258897
560,2019,9,16,월,ARP3,ARP2,B,B1100,D,8:30,1,0.29127997
561,2019,9,16,월,ARP2,ARP3,B,B1116,A,19:30,1,0.18059275
562,2019,9,16,월,ARP3,ARP2,B,B1116,D,18:35,1,0.18059275
563,2019,9,16,월,ARP1,ARP3,F,F1218,A,15:55,1,0.2232559
564,2019,9,16,월,ARP3,ARP1,F,F1218,D,14:45,1,0.17839462
565,2019,9,16,월,ARP3,ARP1,F,F1231,A,20:35,0,0.11181009
566,2019,9,16,월,ARP1,ARP3,F,F1231,D,19:25,1,0.18059275
567,2019,9,16,월,ARP6,ARP3,F,F1706,A,22:25,1,0.18059275
568,2019,9,16,월,ARP3,ARP6,F,F1706,D,21:15,1,0.40950742
569,2019,9,16,월,ARP3,ARP1,H,H1129,A,20:15,0,0.0971567
570,2019,9,16,월,ARP1,ARP3,H,H1129,D,19:05,0,0.12075886
571,2019,9,16,월,ARP1,ARP3,H,H1151,D,6:15,0,0.010466397
572,2019,9,16,월,ARP3,ARP2,H,H1515,A,18:00,1,0.45163336
573,2019,9,16,월,ARP2,ARP3,H,H1515,D,17:05,1,0.41814688
574,2019,9,16,월,ARP6,ARP3,H,H1852,A,9:05,0,0.099398345
575,2019,9,16,월,ARP3,ARP6,H,H1852,D,7:55,1,0.6539984
576,2019,9,16,월,ARP3,ARP1,I,I1325,A,16:50,1,0.25889587
577,2019,9,16,월,ARP1,ARP3,I,I1325,D,15:35,1,0.239818
578,2019,9,16,월,ARP2,ARP3,I,I1568,A,20:00,0,0.022256404
579,2019,9,16,월,ARP3,ARP2,I,I1568,D,19:05,1,0.50403917
580,2019,9,16,월,ARP3,ARP2,J,J1006,A,8:35,0,0.05406493
581,2019,9,16,월,ARP2,ARP3,J,J1006,D,7:35,0,0.07043007
582,2019,9,16,월,ARP1,ARP3,J,J1205,A,8:10,0,0.08515325
583,2019,9,16,월,ARP3,ARP1,J,J1205,D,7:00,0,0.021435708
584,2019,9,16,월,ARP3,ARP1,J,J1220,A,12:15,0,0.06673774
585,2019,9,16,월,ARP1,ARP3,J,J1220,D,11:05,0,0.09740394
586,2019,9,16,월,ARP1,ARP3,J,J1239,A,16:50,1,0.17536566
587,2019,9,16,월,ARP3,ARP1,J,J1239,D,15:40,0,0.16581208
588,2019,9,16,월,ARP3,ARP1,J,J1260,A,20:00,0,0.06730181
589,2019,9,16,월,ARP1,ARP3,J,J1260,D,18:50,0,0.14980173
590,2019,9,16,월,ARP1,ARP3,A,A1902,A,7:50,0,0.030316144
591,2019,9,16,월,ARP3,ARP1,A,A1902,D,6:40,0,0.014553815
592,2019,9,16,월,ARP1,ARP3,A,A1924,A,13:45,1,0.19011918
593,2019,9,16,월,ARP3,ARP1,A,A1924,D,12:35,0,0.12910047
594,2019,9,16,월,ARP1,ARP3,A,A1950,A,17:00,1,0.27407274
595,2019,9,16,월,ARP3,ARP1,A,A1950,D,15:50,1,0.28888488
596,2019,9,16,월,ARP1,ARP3,A,A1972,A,18:50,0,0.17004642
597,2019,9,16,월,ARP3,ARP1,A,A1972,D,17:40,1,0.27407274
598,2019,9,16,월,ARP3,ARP2,B,B1101,A,7:55,0,0.028566152
599,2019,9,16,월,ARP2,ARP3,B,B1101,D,6:50,0,0.017601639
600,2019,9,16,월,ARP3,ARP2,B,B1117,A,18:00,0,0.13805988
601,2019,9,16,월,ARP2,ARP3,B,B1117,D,17:05,0,0.13227361
602,2019,9,16,월,ARP3,ARP2,B,B1183,A,12:45,0,0.07849741
603,2019,9,16,월,ARP2,ARP3,B,B1183,D,11:45,0,0.02506888
604,2019,9,16,월,ARP3,ARP1,F,F1205,A,7:55,0,0.028635561
605,2019,9,16,월,ARP1,ARP3,F,F1205,D,6:50,0,0.027215183
606,2019,9,16,월,ARP3,ARP1,F,F1219,A,15:45,0,0.17367622
607,2019,9,16,월,ARP1,ARP3,F,F1219,D,14:35,1,0.20553961
608,2019,9,16,월,ARP1,ARP3,F,F1232,A,22:25,0,0.01746738
609,2019,9,16,월,ARP3,ARP1,F,F1232,D,21:15,0,0.17482853
610,2019,9,16,월,ARP3,ARP2,F,F1901,A,8:00,0,0.08805293
611,2019,9,16,월,ARP2,ARP3,F,F1901,D,7:00,1,0.18059275
612,2019,9,16,월,ARP1,ARP3,H,H1116,A,14:35,1,0.19473594
613,2019,9,16,월,ARP3,ARP1,H,H1116,D,13:25,1,0.20729128
614,2019,9,16,월,ARP1,ARP3,H,H1130,A,22:15,0,0.036876768
615,2019,9,16,월,ARP3,ARP1,H,H1130,D,21:05,1,0.26463497
616,2019,9,16,월,ARP1,ARP3,H,H1154,A,13:30,1,0.20729128
617,2019,9,16,월,ARP3,ARP1,H,H1154,D,12:20,0,0.16004083
618,2019,9,16,월,ARP2,ARP3,H,H1516,A,21:05,0,0.08536425
619,2019,9,16,월,ARP3,ARP2,H,H1516,D,20:05,0,0.13919082
620,2019,9,16,월,ARP3,ARP6,H,H1853,A,20:35,0,0.07994643
621,2019,9,16,월,ARP6,ARP3,H,H1853,D,19:25,1,0.18059275
622,2019,9,16,월,ARP1,ARP3,I,I1326,A,16:40,1,0.30477375
623,2019,9,16,월,ARP3,ARP1,I,I1326,D,15:30,1,0.29759997
624,2019,9,16,월,ARP3,ARP6,I,I1553,A,12:05,0,0.06962231
625,2019,9,16,월,ARP6,ARP3,I,I1553,D,10:55,1,0.18059275
626,2019,9,16,월,ARP6,ARP3,I,I1582,A,10:40,0,0.11900923
627,2019,9,16,월,ARP3,ARP6,I,I1582,D,9:30,0,0.085657924
628,2019,9,16,월,ARP2,ARP3,J,J1007,A,13:00,0,0.14857507
629,2019,9,16,월,ARP3,ARP2,J,J1007,D,12:00,1,0.27289563
630,2019,9,16,월,ARP3,ARP1,J,J1206,A,8:30,0,0.026720017
631,2019,9,16,월,ARP1,ARP3,J,J1206,D,7:20,0,0.0072386563
632,2019,9,16,월,ARP1,ARP3,J,J1221,A,12:50,0,0.06694791
633,2019,9,16,월,ARP3,ARP1,J,J1221,D,11:40,1,0.20077604
634,2019,9,16,월,ARP3,ARP1,A,A1903,A,7:35,0,0.017790496
635,2019,9,16,월,ARP1,ARP3,A,A1903,D,6:25,0,0.012803823
636,2019,9,16,월,ARP3,ARP1,A,A1951,A,15:10,1,0.24863893
637,2019,9,16,월,ARP1,ARP3,A,A1951,D,14:00,1,0.28176495
638,2019,9,16,월,ARP3,ARP1,A,A1973,A,19:00,1,0.30074084
639,2019,9,16,월,ARP1,ARP3,A,A1973,D,17:50,1,0.28176495
640,2019,9,16,월,ARP1,ARP3,A,A1998,A,22:20,0,0.03665757
641,2019,9,16,월,ARP3,ARP1,A,A1998,D,21:10,1,0.28176495
642,2019,9,16,월,ARP2,ARP3,B,B1102,A,10:15,0,0.066894114
643,2019,9,16,월,ARP3,ARP2,B,B1102,D,9:15,0,0.08258897
644,2019,9,16,월,ARP4,ARP3,B,B1200,A,10:40,0,0.016271979
645,2019,9,16,월,ARP3,ARP4,B,B1200,D,9:25,0,0.04891035
646,2019,9,16,월,ARP1,ARP3,F,F1206,A,10:00,0,0.067956895
647,2019,9,16,월,ARP3,ARP1,F,F1206,D,8:50,0,0.09856722
648,2019,9,16,월,ARP3,ARP1,F,F1233,A,20:55,0,0.11181009
649,2019,9,16,월,ARP1,ARP3,F,F1233,D,19:45,1,0.18059275
650,2019,9,16,월,ARP2,ARP3,F,F1904,A,11:05,0,0.17469203
651,2019,9,16,월,ARP3,ARP2,F,F1904,D,10:05,1,0.4132705
652,2019,9,16,월,ARP3,ARP1,H,H1117,A,13:50,0,0.08823189
653,2019,9,16,월,ARP1,ARP3,H,H1117,D,12:40,0,0.13253924
654,2019,9,16,월,ARP3,ARP1,H,H1155,A,16:40,0,0.12062219
655,2019,9,16,월,ARP1,ARP3,H,H1155,D,15:25,0,0.06906998
656,2019,9,16,월,ARP6,ARP3,H,H1854,A,18:45,1,0.18059275
657,2019,9,16,월,ARP1,ARP3,I,I1328,A,18:00,1,0.18059275
658,2019,9,16,월,ARP3,ARP1,I,I1328,D,16:45,1,0.30477375
659,2019,9,16,월,ARP6,ARP3,I,I1554,A,15:25,1,0.19073272
660,2019,9,16,월,ARP3,ARP6,I,I1554,D,14:15,0,0.15590918
661,2019,9,16,월,ARP3,ARP1,J,J1208,A,9:10,0,0.03174317
662,2019,9,16,월,ARP1,ARP3,J,J1208,D,8:00,0,0.026720017
663,2019,9,16,월,ARP3,ARP1,J,J1242,A,16:10,0,0.11052042
664,2019,9,16,월,ARP1,ARP3,J,J1242,D,15:00,0,0.06452927
665,2019,9,16,월,ARP1,ARP3,J,J1261,A,21:00,0,0.14894894
666,2019,9,16,월,ARP3,ARP1,J,J1261,D,19:50,0,0.12579173
667,2019,9,16,월,ARP3,ARP1,A,A1925,A,9:40,0,0.071441025
668,2019,9,16,월,ARP1,ARP3,A,A1925,D,8:30,0,0.030124515
669,2019,9,16,월,ARP1,ARP3,A,A1980,A,20:10,0,0.12297249
670,2019,9,16,월,ARP3,ARP1,A,A1980,D,19:00,0,0.1640343
671,2019,9,16,월,ARP1,ARP3,B,B1010,A,17:30,1,0.28176495
672,2019,9,16,월,ARP3,ARP1,B,B1010,D,16:20,1,0.28250542
673,2019,9,16,월,ARP2,ARP3,B,B1132,A,17:50,1,0.2742713
674,2019,9,16,월,ARP3,ARP2,B,B1132,D,16:45,1,0.55937904
675,2019,9,16,월,ARP3,ARP4,B,B1201,A,8:30,0,0.02091059
676,2019,9,16,월,ARP4,ARP3,B,B1201,D,7:30,0,0.009685397
677,2019,9,16,월,ARP3,ARP1,F,F1207,A,9:20,0,0.11690742
